-4.56,8.78,1.65,1.60623918681884
-4.61,8.73,1.6,1.65270073136489
-4.86,8.73,1.6,1.57341478509682
-4.91,8.68,1.55,1.60277563773199
-5.26,8.68,1.55641680702503,1.51828402774396
-5.31,8.63,1.51172427686237,1.56139149538085
-5.66,8.63,1.58675683852056,1.55
-5.71,8.58,1.55570498660794,1.6
-5.91,8.58,1.63371208208923,1.6
-5.96,8.53,1.61176709319934,1.65
-6.11,8.53,1.68679622641132,1.65
-6.16,8.48,1.67216452268491,1.65
-6.16,8.38,1.59025137899682,1.63439363278441
-6.21,8.33,1.58044938147649,1.57200451466694
-6.21,8.28,1.5414074767268,1.5585505395069
-6.26,8.23,1.53565549577098,1.49779268463496
-6.26,8.08,1.42634559672906,1.46207701385947
-6.31,8.03,1.42634559672906,1.40078105935821
-6.31,7.93,1.35724115023974,1.37876534038469
-6.36,7.88,1.36204993518133,1.32069063257456
-6.36,7.78,1.3,1.30748134316813
-6.41,7.73,1.3116216457831,1.25344418537486
-6.41,7.63,1.25773797371133,1.25
-6.46,7.58,1.27648230602334,1.2
-6.46,7.23,1.14629120178363,1.18293166859393
-6.51,7.18,1.18293166859393,1.12382022948737
-6.51,6.63,1.15,1.0747548783982
-6.46,6.58,1.1,1.11529464379659
-6.46,5.38,1.12382022948737,1.05
-6.41,5.33,1.08549601321824,1.1
-6.41,4.18,1.12382022948737,1.05
-6.36,4.13,1.08549601321824,1.1
-6.36,1.03,1.1729530217746,1.1
-6.31,0.98,1.13416640641263,1.15
-6.31,0.68,1.23178210632764,1.15
-6.26,0.63,1.20890028036054,1.2
-6.26,0.53,1.25773797371133,1.2
-6.21,0.48,1.2422205101856,1.25
-6.21,0.33,1.3305227865014,1.25
-6.16,0.28,1.32397506541282,1.3
-6.16,0.23,1.35724115023974,1.3
-6.11,0.18,1.3556349186104,1.35
-6.11,0.13,1.39138304628396,1.35
-6.06,0.0800000000000001,1.3945218719102,1.4
-6.06,0.0300000000000002,1.43248277173145,1.4
-6.01,0.0300000000000002,1.40078105935821,1.45
-5.96,-0.02,1.41012421881046,1.4
-5.81,-0.02,1.32643375224737,1.4
-5.76,-0.0699999999999998,1.34434452114805,1.35
-5.61,-0.0699999999999998,1.27732867026942,1.35
-5.56,-0.12,1.30416089564913,1.3
